Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9798.489182,2369.224436,8853.997189,15378.78744,17010.1777,17092.89795,17328.14642,17898.37988,17469.92335,16238.46932,17596.36529,17169.79747,16351.85465,18892.36683,20159.83402,21140.7637,21717.94814,21050.94507,22082.16701,19846.87394,20409.91588,22289.40147,23552.93207,24532.45766,24329.65076,24140.06635,25717.79631,24140.42878,24484.18624,24284.1462,22640.62617,,,
Latin America & Caribbean (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680013.7133,689373.6465,701385.3971,712774.3453,726673.2234,735203.6413,727791.1218,740313.0449,748784.2715,756641.608,767802.0121,787420.7855,815946.5988,849873.7271,872737.0705,884646.5151,888532.769,894562.9219,897697.2898,899996.4652,921289.584,923566.6543,929746.5444,925574.2796,944117.4874,956302.6627,962661.8579,964702.3106,962755.3733,978564.0461,982586.4462,,,
Lao PDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4826.472918,4687.356084,4856.111749,4849.559915,5107.135581,5076.366246,5052.471497,5215.809248,4874.669498,4807.067249,5377.125,5558.996714,5661.530928,5793.550143,6019.449357,5914.033571,5957.930006,6198.93144,6368.257875,6594.099309,6952.538244,6716.32437,7258.950497,7244.119123,7395.582749,7585.051376,7853.802464,7823.771051,7609.569639,7731.493227,8011.314315,,,
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228.305441,1274.175171,1304.219901,1339.627131,1361.354362,1508.436582,1676.723766,1824.010949,1973.860633,2125.357816,2260.6475,2305.489906,2359.812312,2410.522217,2455.622123,2509.214529,2560.307391,2588.770253,2661.483115,2718.640977,2761.771339,2849.247257,2922.865675,2979.236593,3050.117511,3101.805929,3179.27193,3262.34293,3336.203931,3407.219931,3459.013432,,,
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.262899,193.116162,195.766926,175.565189,170.845952,172.751716,169.046937,190.352157,200.934878,199.740099,198.82032,196.621203,195.359587,208.047971,207.688854,203.747238,225.154939,242.275139,254.99784,383.338041,295.515742,301.140227,306.414712,299.716697,333.863682,397.588166,337.595812,322.338458,322.916103,362.138749,338.868895,,,
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50200.09999,54230.94827,48264.57904,51665.11481,57776.86058,60914.52635,61735.36968,57312.48302,57055.59635,53478.70718,56058.37301,52548.40948,50631.85846,55947.50744,59542.85891,64027.45039,66161.49065,65423.42592,65940.38118,59957.98645,63107.24671,24771.85371,62052.2882,43830.0252,28337.38969,26495.29419,25728.14786,42299.74653,49075.34271,53112.78638,24033.12005,,,
St. Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.748073,693.503567,706.261561,719.017055,731.70755,646.399149,561.085953,475.840256,390.61956,305.376364,216.580668,219.376328,222.579488,225.327648,228.465808,231.251469,234.08541,237.254352,240.313294,243.449735,246.251177,249.121644,252.027111,254.930078,258.378045,261.173511,263.398713,265.873914,268.324115,270.581816,272.859517,,,
Latin America & Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895040.9534,921887.9699,935624.7989,950141.9853,969137.0969,996849.1046,1010726.447,1036909.787,1042841.256,1034629.686,1055025.007,1076956.551,1084740.924,1108286.03,1153020.431,1177265.087,1180469.937,1184904.001,1195492.523,1184216.403,1197110.758,1201481.417,1220362.747,1218312.105,1232643.908,1236704.797,1226888.004,1203405.977,1169689.562,1155803.205,1128800.77,,,
Least developed countries: UN classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442493.5439,448697.9388,459423.9305,469838.137,483629.2412,497585.7219,506408.2796,516752.0349,538074.4352,550439.4511,559655.3794,562672.1606,590795.7506,617733.8652,629966.1334,660054.6965,667417.5832,687801.7448,708164.304,717566.3181,740452.4023,743161.7438,734440.0088,749095.5556,759145.4875,769121.8618,780695.1679,791325.8065,802897.5476,817591.0262,836274.4848,,,
Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286301.1271,296906.6509,307334.1967,314608.3497,325014.3079,329782.7316,336964.4503,344485.699,358436.1676,363065.8544,368674.051,368516.6695,389737.8054,405372.4778,404429.1714,420582.0424,423001.719,435419.5457,447437.4124,454136.0241,466866.3607,465792.5921,442932.5444,445563.1386,452206.0903,454812.2545,463176.0593,470970.9341,483690.574,494409.5138,512928.4236,,,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.938977,1.992458,2.031424,2.0618,2.087237,2.116963,2.417077,2.183531,2.248919,2.299851,2.579091,2.386077,2.678171,2.734213,2.786433,2.828534,2.79072,2.795248,3.089673,2.7646,2.795276,2.764509,2.783252,2.828352,2.56913,2.612709,2.565088,2.57088,2.576673,2.582465,2.588257,,,
Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17847.64101,17603.17127,18014.71403,18385.6068,18419.0675,18530.73,15893.7975,13904.425,11124.75,9437.9125,7299.0875,7134.742837,7234.340674,7561.38601,7151.883847,7771.876684,7803.745283,7615.038881,8288.37248,8108.776078,8592.792176,8492.705699,8505.229222,8734.342745,7783.721268,8744.33229,8264.895067,7382.885344,8211.295621,7986.473398,8377.671174,,,
Lower middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525620.184,1557884.939,1568897.835,1592883.161,1613608.11,1640358.392,1665402.074,1675262.972,1674664.414,1698292.707,1716323.08,1719881.688,1722106.419,1784369.178,1815818.172,1862612.748,1893165.58,1931366.282,1953609.415,1952679.398,1987400.81,2010688.412,2014914.524,2026682.202,2045609.864,2067743.572,2116988.531,2142270.731,2166890.844,2158953.031,2152318.518,,,
Low & middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4683190.427,4702860.028,4663886.881,4706321.32,4732006.565,4800591.115,4829197.401,4788287.787,4823869.921,4876434.193,4952265.309,4967665.842,5025165.762,5200525.799,5328576.609,5464549.626,5549585.25,5654927.555,5726139.619,5711167.476,5872069.707,5954355.37,5983277.211,6010948.508,6060864.804,6097161.601,6139226.162,6227861.256,6337896.511,6398470.668,6371942.607,,,
Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.203915,994.071344,1095.431272,1068.2737,1040.366128,1000.638556,977.194761,1029.233466,898.98217,1224.563375,1174.11208,1162.942125,1056.357171,1091.449716,1047.652262,1144.604807,1095.026189,1123.52007,1091.678952,1102.612833,1089.984215,1112.314306,1115.091898,1047.184489,1032.00458,1018.384672,1000.743428,1089.124684,990.385941,909.867197,998.828453,,,
Late-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2245907.776,2230696.017,2201410.559,2185879.309,2185964.301,2208941.189,2197300.367,2142791.644,2146755.904,2148463.945,2169574.736,2187475.37,2220535.023,2311670.156,2394317.367,2468383.888,2517108.058,2566045.279,2597954.075,2620847.925,2723920.286,2786408.285,2791484.032,2823802.839,2840972.332,2848959.187,2832728.36,2859088.779,2912617.993,2940418.258,2958967.532,,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7124.09004,7052.320503,7348.325393,6291.988045,5591.986616,5178.970309,5013.823613,5005.105314,4865.513934,4601.101625,4420.187874,4163.273568,4200.563076,4256.935928,4300.786644,4264.260145,4224.157765,4226.260109,4065.649859,3932.309778,3878.993512,3716.27283,3688.271457,3575.941185,3479.47061,3448.056709,3353.887807,3266.362336,3118.156865,3033.196393,2998.360922,,,
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.33325,611.911656,610.973788,607.354941,596.992032,603.574436,604.035051,598.081104,593.729422,614.987841,592.317469,593.778203,594.276797,582.869508,578.449843,573.285924,567.8681,577.032264,580.782983,579.925478,578.650288,558.884899,550.871676,557.392628,562.749358,562.823954,563.591423,571.05182,559.542218,558.712615,555.763012,,,
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4064.331934,4070.618448,4604.742784,3992.319802,2911.592566,2639.878588,2600.272097,2494.36539,2406.972892,2294.875586,2170.767076,2199.823964,2238.869396,2176.443771,2127.143873,2151.473474,2145.036468,2144.944732,2161.683101,2105.330079,2056.040843,2003.857462,2055.573484,2065.798811,2123.014604,2043.623991,2053.545204,2047.662785,2000.532866,1980.055447,1952.810529,,,
"Macao SAR, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8909.760945,8763.481334,8620.424222,7862.497111,8145.6375,8185.275833,8520.231667,8907.6575,8888.878333,9207.814167,9530.23,9545.541528,9531.638057,9683.697085,10188.46361,10208.00514,10337.29734,10264.96953,10346.85672,10351.40142,10578.15361,10971.04846,11046.72831,11238.00816,11426.09051,11490.70535,11618.29529,11722.04522,11907.42765,12095.11759,12029.80502,,,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500.060398,5525.715681,5170.67647,4755.632205,4997.57544,4913.068675,4926.83794,4404.244705,4031.25897,4031.163235,3861.805,3608.6425,3652.235,3701.945,3632.92,3550.445,3437.825,3492.6575,3322.425,3244.38,3411.4275,3448.38368,3435.73736,3428.07854,3465.024721,3469.500901,3457.098625,3490.906349,3447.294074,3342.571798,3287.202022,,,
Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16544.80238,16484.46135,16690.65032,16981.47678,16529.55325,16739.30721,16768.18812,16754.76904,17201.36495,17035.18086,16811.18427,15929.02487,14912.33797,15917.52358,15362.02668,17346.97728,16893.31263,17648.95048,17146.32583,17546.78619,17578.81404,16995.87171,17461.21938,16068.54205,16173.49722,15833.85489,16732.21328,15695.18418,17608.89257,18364.01847,19021.93937,,,
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.616712,44.241505,45.866297,47.49109,49.115883,50.740675,52.462663,54.187151,55.909138,57.631126,59.353114,61.599695,63.846275,66.092856,68.339437,70.586018,74.442077,78.298136,82.154195,86.010254,89.866313,94.781521,99.69673,104.611938,109.527146,114.442355,119.086928,123.731501,128.376074,133.020647,137.66522,,,
Middle East & North Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465308.0309,472996.0001,492178.3006,520147.3949,539372.1146,554887.4212,567851.2615,583788.363,596841.1934,602965.3711,630256.6795,621966.2364,615284.8438,650258.936,667832.4705,690948.2434,706826.612,711097.0076,721587.5462,707906.1131,727320.6743,708987.4918,745553.3539,725228.0086,720086.3412,732161.9233,780520.6828,805906.5044,820415.6585,803326.0426,751959.6968,,,
Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100576.005,102388.7225,101920.03,109533.39,110422.7975,110072.205,111442.7875,114882.81,115738.23,114160.7,116968.9125,118098.2525,121009.4075,125959.095,127153.41,128238.945,130812.675,131238.555,131752.545,131011.8125,132475.0425,135079.97,134455.895,128154.0375,136646.6675,143502.2375,143447.7028,141232.8281,142148.4884,142624.8687,143480.8889,,,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.527909,25.235549,25.943189,26.650828,27.358468,28.066108,28.417191,28.768274,29.119357,29.47044,29.821522,29.967852,30.114182,30.260512,30.406841,30.553171,30.629281,30.70539,30.7815,30.857609,30.933718,31.052103,31.170488,31.288872,31.407257,31.525642,31.602719,31.679797,31.756875,31.833952,31.91103,,,
Middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4396889.3,4405953.377,4356552.685,4391712.97,4406992.257,4470808.384,4492232.951,4443802.088,4465433.754,4513368.339,4583591.258,4599149.172,4635427.957,4795153.321,4924147.437,5043967.584,5126583.531,5219508.01,5278702.206,5257031.452,5405203.346,5488562.778,5540344.667,5565385.369,5608658.713,5642349.347,5676050.102,5756890.322,5854205.937,5904061.155,5859014.184,,,
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588.25297,2535.14631,2367.5475,2376.965,2306.84,2336.8775,2338.165,2321.5775,2273.815,2172.77,2225.4075,2178.7925,2156.9675,2227.993102,2272.576204,2241.946807,2268.775472,2280.916638,2307.577804,2238.18397,2285.591146,2334.460219,2302.711792,2310.278364,2343.107437,2386.70651,2412.26903,2447.97905,2442.70157,2354.53159,2369.77411,,,
Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800.238992,8765.066693,8776.526895,8889.824597,9062.684798,9297.125,9826.985,9963.485,10528.225,11242.455,11632.3125,11530.08814,11757.74628,12284.41442,13406.26507,13943.50321,13874.99193,14479.60315,15245.18187,15261.63059,16172.78431,16487.26021,17017.54861,17417.06451,17863.82041,18461.60881,20246.36197,20695.43013,21436.82079,22142.70146,23070.48212,,,
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.225747,161.322377,174.855393,182.312312,186.082068,184.769634,188.197826,197.901307,197.583603,210.783334,217.088623,222.864333,229.793133,237.796621,241.87168,255.795075,263.748487,269.942694,192.277457,198.342906,215.217711,195.683196,197.240798,187.021143,200.391965,206.532172,217.805204,217.275305,220.812907,223.108009,228.28561,,,
Myanmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40496.17698,39935.92963,42194.99477,44081.64992,45379.29006,46970.28021,46416.25367,45316.32963,46036.27558,49512.41904,50350.43,51335.2775,51849.405,53146.8225,55131.92,57784.2175,61090.71827,62474.30655,63308.72232,64166.9431,65148.68387,63472.71438,63285.79239,64070.4329,65076.10092,66530.74893,67622.76003,70796.17363,72161.29224,72567.83334,72110.01694,,,
Middle East & North Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345932.1905,342115.1768,350903.7131,373537.3893,391462.9206,404203.6437,413040.4739,422167.5167,434204.8495,443763.7398,460681.6426,453479.0505,450290.8608,470980.6662,482039.359,495616.9519,506903.0218,511417.6879,513510.7515,507649.9576,516820.5038,480690.9081,508531.8899,481427.9417,475080.5209,480158.8627,517802.632,547421.2838,556342.1381,537797.3274,491525.3867,,,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.946751,933.33138,825.29266,823.953412,808.308707,839.814979,840.209195,835.006673,827.816511,790.601912,725.29741,703.22135,695.115065,691.029057,689.30113,698.081937,729.862588,758.549927,784.362266,817.599606,847.664445,814.191918,824.526892,813.486865,817.974339,825.949312,817.274874,812.785436,795.123498,784.06156,783.237121,,,
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8675.9075,8965.045,8702.72,8575.39,8417.5975,9080.53,9639.445214,10186.40043,10473.78314,10923.65961,11103.71357,9493.307232,7702.433395,7751.607057,7410.02572,8229.336882,9162.276752,10486.07185,10668.50194,10999.81954,8927.099637,10248.70195,11502.32677,12449.01159,14290.5564,15747.48372,16750.62592,17646.64561,17591.6903,18794.3025,18159.40469,,,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9228.5725,9614.933766,10030.00753,10456.7763,10860.32506,10952.40391,10917.79603,10295.90316,11618.45278,11265.69991,10856.44453,11615.14303,12693.22902,12856.27251,12924.2585,14246.21699,13726.1163,13570.21561,14246.85992,13012.27923,13896.53603,13922.80242,14947.59131,15667.74519,15855.46658,15361.22047,15038.51818,15473.8909,17072.12862,16573.88134,16255.45655,,,
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3918.891333,4050.490566,3953.2648,4082.591533,3992.613267,4004.9675,4264.5,4482.6075,4681.425,4971.2025,5185.215,5244.594595,5303.21169,5412.678784,5341.833379,5422.340474,5638.471333,5617.099692,5225.533051,5616.263911,5956.95477,5990.631139,6132.060009,6253.823878,6441.980248,6509.769117,6526.484008,6650.928899,6692.526289,6891.17618,6896.748571,,,
Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.741405,906.692411,917.633416,927.669422,936.857927,949.293933,1040.507646,1131.35136,1225.540073,1319.048787,1413.44,1537.6975,1464.2625,1510.735,1519.8425,1511.675,1592.17,1619.721474,1647.420449,1673.786923,1702.580897,1733.643404,1765.563411,1795.953419,1826.533426,1858.735933,1880.92191,1903.790388,1927.561365,1951.587343,1973.725821,,,
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.2075,1338.965,1332.15,1346.45,1255.2875,1277.144153,1320.978056,1308.849459,1443.175862,1438.864765,1532.991167,1531.060751,1584.187835,1673.074919,1647.809503,1732.814087,1772.086334,1913.986081,2092.250828,2158.288076,2381.357823,2487.38528,2647.597737,2765.832693,2899.55765,3095.885107,3273.237977,3376.755847,3758.911217,4240.084088,4389.696958,,,
Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19889.01722,20561.08729,20837.49236,21416.65243,22508.745,23302.70007,24290.39666,25348.41575,25432.51234,25467.63893,26237.91052,26580.92846,27452.21639,28534.30932,30010.79475,30841.52018,31162.45375,32225.64981,33256.84088,32956.71694,33243.69051,33298.5343,34092.62558,35807.86437,36770.51315,37665.70455,37742.18822,37498.5519,37943.07308,38069.20426,37175.59793,,,
North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741582.2865,744913.5594,750536.5373,745060.7718,759457.3931,760540.8273,760415.7679,753079.9049,743078.4851,729955.0177,726794.8488,722465.419,717031.4375,717876.5137,719202.1195,720177.5877,723333.7362,728416.939,732820.6408,720553.502,739041.0258,745728.0939,758264.3927,764422.6668,792333.8498,795112.5746,779022.3566,800086.9983,847145.2575,887716.9792,848384.7884,,,
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4416.452657,4591.093027,4507.655898,4363.351269,4346.90914,4331.311954,4190.053254,4110.267054,4431.660854,4479.392154,4932.643454,4722.490827,4185.450701,4445.115575,4605.787948,4992.837822,5469.782585,5121.627348,4308.204612,5654.946875,5301.691638,7567.853912,8292.651185,4830.795958,4449.740731,4333.240504,4685.975838,4622.896171,4208.204004,3812.544338,5335.779671,,,
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8626.514588,8955.64455,9275.314512,9686.784474,10045.62444,10416.3344,10871.19042,11418.00144,11830.25247,12295.43099,12558.51951,13089.01637,13600.81572,14173.40258,14768.80944,15335.8988,15945.02091,16698.81302,17450.79014,18250.55725,18087.57186,18809.20136,19745.35085,20976.25535,21928.68235,22759.28684,23836.96966,24913.26747,26094.62279,27251.9331,28579.35341,,,
Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140698.2976,147689.7439,152953.0351,155143.8938,157860.7625,153698.8932,156702.7472,151533.5262,140158.5652,130276.7092,130181.9082,132592.1193,124198.1879,135178.944,139680.7976,141851.7187,139813.1225,137074.2413,134464.9176,131971.1914,143412.4052,145721.2479,146252.2331,143561.0133,144981.7686,144436.0788,145045.8089,148911.734,151730.1217,155074.7593,151059.7744,,,
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5490.705513,4499.221229,4946.279445,5496.16766,5545.430876,4907.986157,4810.025977,5246.410797,5166.458117,6032.402937,6273.822756,6314.302567,6430.889878,6738.094689,6532.5045,6830.88181,6918.390879,6935.404947,6989.279015,7058.813083,7214.859651,7809.616821,8080.288991,8469.20366,8837.71583,9154.737999,9195.390861,8992.978723,9282.566585,9391.751947,9584.807309,,,
Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29609.85486,29913.27133,29441.2972,28824.8548,28051.54137,27348.34617,26717.47663,25869.65552,25019.76315,24111.70027,23101.18764,22503.32837,21494.63022,20702.23394,20325.37518,18925.75183,18306.43071,18119.36025,18229.59142,18043.59423,17877.53382,17379.82122,17085.27237,17165.88989,17181.46006,17427.55105,17368.65181,16523.78363,15529.25795,15539.59728,15200.5766,,,
Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5607.602936,5648.11375,5701.569473,5699.540317,5796.102206,5834.312024,5899.266549,5883.506132,5734.520285,5579.961827,5580.762144,5495.978601,5429.635043,5439.34962,5375.246673,5247.509131,5185.4557,5048.991861,4991.484196,4991.439292,4961.4464,4861.9927,4822.439572,4704.257372,4617.556182,4639.201234,4622.128484,4605.561052,4498.428621,4369.86119,4342.761259,,,
Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16310.74007,16276.7696,15951.05663,16522.10367,16772.7632,17569.39773,17834.75141,18025.15509,18232.25627,18477.55745,18731.66363,18834.0421,19112.84557,19405.26404,19718.10001,19978.22348,20261.24796,20364.70493,20995.39191,21450.80638,21600.08336,22026.21687,22202.56539,22458.19391,22630.04242,22486.34344,22567.51017,23165.1769,23255.23862,23553.20035,23643.67208,,,
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.448874,3.550405,3.649437,3.748468,3.81,3.871532,3.906349,3.941167,3.975985,4.010803,4.045621,4.05765,4.06968,4.08171,4.09374,4.10577,4.113072,4.157874,4.202677,4.209979,4.217281,4.223336,4.229391,4.235447,4.241502,4.247558,4.252825,4.270592,4.275859,4.283626,4.291393,,,
New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32973.42867,32562.33643,32272.69936,32235.78977,33008.03521,33754.36056,33365.65387,33714.5906,32972.1145,33313.73033,32754.44514,33077.81077,33821.96034,33938.27504,33844.94364,33749.83903,33938.05154,33887.24122,33297.88316,33613.45692,33578.19957,33510.93673,33984.41218,33804.43657,34096.55682,33219.46724,33181.70713,32959.37397,32778.70832,32574.08016,32241.937,,,
OECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798496.412,1796515.163,1792672.354,1789229.844,1803669.242,1802051.672,1798641.813,1792141.071,1776991.115,1768828.823,1772661.216,1767736.842,1749437.934,1705725.29,1716181.886,1692287.482,1709463.357,1708223.061,1688682.446,1669988.607,1678146.096,1721956.418,1727652.619,1680709.795,1723037.578,1722319.026,1690431.635,1732409.877,1779536.832,1807841.759,1751170.748,,,
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7922.612522,8229.436267,8822.222511,9936.046256,10791.8225,11478.44874,11826.53077,12393.8503,12024.58232,12419.98185,13511.03137,14283.91898,13973.9741,14019.88421,13669.25932,13872.29193,13816.4174,13447.93036,13843.57333,14410.18879,15098.24676,15714.36758,16737.4734,17910.87422,17939.88755,18391.42087,19421.6518,19008.25524,20164.61618,20218.36962,19838.88305,,,
Other small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42121.65209,43749.30861,45096.58008,45871.14126,47468.57945,49070.90515,51074.12101,54782.7065,56028.13452,56751.06049,58193.51912,61130.65895,61054.2548,62792.01853,66681.03869,69402.52201,72360.70644,73351.58377,79839.90276,78011.04852,88676.71688,95460.99093,92150.63352,88982.31118,88648.02059,88100.94006,87861.08497,88114.70869,86005.7599,85345.74362,87648.67484,,,
Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73526.04146,75338.64297,76635.46198,78583.44349,79754.9225,81732.30401,85450.15753,87282.38604,89592.74206,92556.57558,94228.5416,95692.50866,98297.29322,103105.7453,106407.9223,109696.0319,116570.7781,119970.8693,124166.4955,127325.4542,126521.1379,132640.7984,135367.7889,140732.2044,144605.83,147156.6555,150374.2807,154085.0885,158691.2012,163680.484,169428.2367,,,
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4014.673694,4080.02027,4171.831847,4237.335923,4314.2425,4200.818333,4067.899167,3832.4325,3760.228333,3622.994167,3433.595,3756.357388,3818.122276,3844.647164,3857.119552,3986.68194,4064.845561,4074.049182,4256.485304,4361.208925,4443.450047,4642.652976,4718.033406,4793.581336,4732.659266,4696.417195,4792.513854,4824.390513,4956.814671,4972.85383,5047.340489,,,
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17425.33866,17106.52313,17056.26761,17170.33459,18232.73656,19636.14005,20722.41204,21604.53903,23034.11352,24806.16051,25692.995,25823.955,26247.9375,26518.89,26399.89,27518.3475,27476.635,27864.4725,28462.35,29126.7325,29728.6225,30308.97374,30651.95749,30831.15873,31163.33747,31170.18122,31412.7653,31374.12439,31518.50847,31745.39506,31679.81165,,,
Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45380.79522,46272.62391,44566.48011,45737.6713,48957.1725,50401.1762,52464.59645,52186.5892,46911.99195,54097.97221,54714.52496,55277.92965,56119.49935,56357.94904,57628.19624,57560.36593,58380.26541,59902.93989,61611.20437,62711.69135,61262.05083,62490.21102,63661.3262,64260.74139,64501.91408,63979.95426,63582.09027,65882.24379,66117.8598,65051.00831,65722.00682,,,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.622286,12.904215,13.186143,13.468072,13.75,14.031928,14.380264,14.728599,15.076934,15.42527,15.773605,16.062351,16.351097,16.639843,16.928589,17.217335,17.363212,17.509089,17.654966,17.800843,17.94672,18.076384,18.206048,18.335712,18.465376,18.595039,18.781292,18.967544,19.153797,19.340049,19.526302,,,
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2872.001245,3860.310769,4885.010293,5909.217317,6935.211841,7958.176365,7725.73241,7620.055954,7355.181999,7162.428043,6952.501587,6826.72841,6737.772733,6561.542055,6454.938878,6128.8532,6198.653315,6134.47093,6145.571045,6173.598661,6200.261276,7086.066478,8005.30668,8884.041882,9841.054584,10794.86479,10689.54526,10743.57574,10867.80121,10831.25169,10854.74217,,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45216.04774,43476.88846,41732.62334,41049.51674,39923.10035,38939.64262,38173.17918,37960.95161,36504.91177,35622.76067,34270.16313,33464.66107,33247.50948,33167.58774,32533.91082,32828.35676,33233.76165,32925.37199,32586.01528,32266.18301,32804.14255,31721.26952,31221.23661,30952.48647,30235.51144,29825.12512,29003.93462,29354.8708,30235.07448,29697.60317,29540.38185,,,
Pre-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465064.1648,460381.988,477437.0091,493405.4141,508246.0033,512733.1417,522996.5788,537282.746,557446.4807,560137.6734,570411.4985,570151.0926,575975.2466,604839.3507,628580.2909,651766.4135,648433.7539,667137.7517,681831.2096,682606.575,711059.3203,722222.8375,719110.6231,727757.8207,742361.5784,762787.1086,784413.0064,788130.3467,803776.7797,822642.6225,825217.0403,,,
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26626.96247,25125.82228,23784.69209,22431.4544,21097.30421,19673.34653,18031.3547,16798.75288,15520.33356,14403.17674,13034.94242,13389.19546,13586.496,13732.30852,13848.03604,14019.79855,14600.19399,15096.22192,15647.69736,16149.51779,16706.44822,16872.77403,17105.81484,17149.88564,17274.35395,17208.97975,17339.12208,17940.3344,17953.20923,18085.49905,18145.48138,,,
