,Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,GHG Type
773,Marshall Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.2,85.0,88.6,92.7,93.5,93.3,95.5,95.5,102.8,106.4,116.1,114.0,119.3,118.9,125.0,132.2,133.3,137.3,140.8,141.1,139.0,142.3,144.1,146.3,146.5,149.3,151.1,152.3,110.0,0.0,0.0,0.0,Carbon Dioxide
774,Marshall Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.558485,0.567607,0.57673,0.585853,0.594975,0.604098,0.612724,0.62135,0.629976,0.638603,0.647229,0.651922,0.656615,0.661307,0.666,0.670693,0.672649,0.674604,0.676559,0.678515,0.68047,0.684283,0.688096,0.691909,0.695722,0.699535,0.699535,0.699535,0.699535,0.699535,0.699535,0.0,0.0,0.0,Nitrous Oxide
775,Mauritania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydrofluoro Carbon
776,Mauritania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6579.688351,6795.15002,6636.555291,6831.29746,6736.749031,6812.4137,7353.0298,7649.1287,7942.1538,8519.2047,8949.588800000001,9058.572415999999,9141.152332000001,9312.942248,9338.491064,9486.03338,9857.682386,10116.315092,9520.274397000001,10305.648204000001,10884.80421,10985.425185,11396.53286,11329.270335000001,11922.238911,12598.385186,12229.894501,13190.821215,13556.146629,13961.076543000001,14017.184358,0.0,0.0,0.0,Total
777,Mauritania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.8,863.0,896.7,914.8,948.5,1001.0,1062.1,1050.9,988.3,1109.2,1118.7,1178.8,1269.7,1303.6,1413.5,1448.0,1459.4,1716.9,1797.1,1994.7,2073.7,2182.9,2355.4,2101.2,2534.5,2966.5,2584.2,3408.3,3716.1,3824.8,3847.1,0.0,0.0,0.0,Carbon Dioxide
778,Mauritania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818.997018,1881.659454,1786.590491,1833.905927,1795.635764,1806.4462,2026.4298,2115.6212,2272.4288,2438.8022,2645.6738,2635.177821,2568.240642,2596.663464,2583.157685,2615.692906,2759.811053,2782.3154,2497.641346,2694.684293,2854.14944,2811.894046,2909.072851,2974.246457,2945.758663,3122.116069,3119.210493,3131.592316,3147.52034,3245.100363,3273.335787,0.0,0.0,0.0,Nitrous Oxide
779,Mauritania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3918.891333,4050.490566,3953.2648,4082.591533,3992.613267,4004.9675,4264.5,4482.6075,4681.425,4971.2025,5185.215,5244.594595,5303.21169,5412.678784,5341.833379,5422.340474,5638.471333,5617.099692,5225.533051,5616.263911,5956.95477,5990.631139,6132.060009,6253.823878,6441.980248,6509.769117,6526.484008,6650.928899,6692.526289,6891.17618,6896.748571,0.0,0.0,0.0,Methane
780,Mauritius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydrofluoro Carbon
781,Mauritius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.3285349999996,2394.706846,2484.2213549999997,2636.335266,2706.0762750000004,2765.322786,2927.5377280000002,3024.623672,3292.227014,3808.350558,4149.114,4339.8229,4353.8715,4538.4168,4561.3611,4744.64928,5158.9972419999995,5283.656206,5374.302471,5351.616636,5611.1751,5628.092097,5755.228194,5853.038492,6026.688789,6041.607186,6155.5422849999995,6317.228885999999,6294.698985999999,6363.6898869999995,5915.795287999999,0.0,0.0,0.0,Total
782,Mauritius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.1,1251.6,1323.3,1469.1,1514.2,1551.5,1614.1,1624.2,1791.6,2198.4,2431.9,2565.6,2612.6,2748.6,2770.3,2961.8,3304.2,3395.2,3466.8,3423.3,3661.8,3639.0,3725.0,3818.0,3949.4,3960.9,4035.5,4174.4,4133.9,4173.7,3720.2,0.0,0.0,0.0,Carbon Dioxide
783,Mauritius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.48713,236.414435,243.287939,239.565844,255.018348,264.528853,272.930082,269.072312,275.086941,290.901771,303.774,236.5254,277.009,279.0818,271.2186,271.17428,262.627242,268.734732,260.082022,254.529713,246.794203,255.448693,264.664783,239.085073,250.755363,221.971253,239.120375,239.038498,233.237621,238.402544,221.869467,0.0,0.0,0.0,Nitrous Oxide
784,Mauritius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.741405,906.692411,917.633416,927.669422,936.857927,949.293933,1040.507646,1131.35136,1225.540073,1319.048787,1413.44,1537.6975,1464.2625,1510.735,1519.8425,1511.675,1592.17,1619.721474,1647.420449,1673.786923,1702.580897,1733.643404,1765.563411,1795.953419,1826.533426,1858.735933,1880.92191,1903.790388,1927.561365,1951.587343,1973.725821,0.0,0.0,0.0,Methane
785,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409513.059,427117.3751,430376.032,447494.7666,474452.4851,453620.8146,471641.50789999997,494823.4166,519618.5528,507270.3518,537631.9981,535538.2276999999,544123.4998999999,568356.464,577959.5292,606415.7702,617370.7538,627644.1316,638557.0924,618407.2957,643447.7823,655478.6368,662157.6462,646381.6311,641038.55663,655680.27996,663437.60148,659608.5610100001,630151.32374,638088.72286,569903.52329,0.0,0.0,0.0,Total
786,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37766.354,36732.8526,36773.502,37293.8766,37524.8876,36706.5096,37499.6204,37462.2066,38737.9228,37931.3518,38139.7856,38609.3752,37109.4924,37705.169,36704.1192,38930.5252,38255.2788,39284.5766,38459.5474,39022.9832,39618.2398,41995.1668,41247.5512,42490.0936,42151.78913,40545.44246,43595.29868,43877.23291,43104.43534,43635.05416,43291.23439,0.0,0.0,0.0,Nitrous Oxide
787,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3347.3,0.0,0.0,0.0,0.0,7058.9,0.0,0.0,8796.9,0.0,8485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydrofluoro Carbon
788,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269575.4,287995.8,291682.5,300667.5,326504.8,306842.1,322699.1,342478.4,365142.4,355178.3,379176.0,378830.6,386004.6,404692.2,414102.0,432187.4,448302.8,457121.0,459548.1,448372.5,462869.5,478403.5,486454.2,475737.5,462240.1,471632.6,476394.6,474498.5,444898.4,451828.8,383131.4,0.0,0.0,0.0,Carbon Dioxide
789,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100576.005,102388.7225,101920.03,109533.39,110422.7975,110072.205,111442.7875,114882.81,115738.23,114160.7,116968.9125,118098.2525,121009.4075,125959.095,127153.41,128238.945,130812.675,131238.555,131752.545,131011.8125,132475.0425,135079.97,134455.895,128154.0375,136646.6675,143502.2375,143447.7028,141232.8281,142148.4884,142624.8687,143480.8889,0.0,0.0,0.0,Methane
790,"Micronesia, Fed. Sts.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.1,149.7,159.2,184.8,191.1,201.3,214.0,199.3,187.3,173.9,158.3,168.5,149.7,122.2,120.8,135.6,117.1,152.2,105.2,119.3,132.4,138.5,141.0,144.9,147.1,146.7,147.8,148.2,107.5,0.0,0.0,0.0,Carbon Dioxide
791,"Micronesia, Fed. Sts.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.616979999999999,7.818129000000001,148.116776,157.915425,170.59407199999998,247.85152,254.35869599999998,264.768372,277.63304800000003,263.132724,251.3274,238.06588000000002,222.56686100000002,233.002641,214.27112,186.937101,185.539628,201.075956,182.688483,220.35870999999997,173.356438,191.004292,204.22334600000002,212.1769,215.020755,220.03050900000002,223.42589,222.94847199999998,225.131754,227.214035,187.73631699999999,0.0,0.0,0.0,Total
792,"Micronesia, Fed. Sts.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydrofluoro Carbon
793,"Micronesia, Fed. Sts.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.931302,5.05137,5.171437,5.291505,8.391572,22.10044,22.231314,22.362189,22.493064,22.623938,22.754813,22.815144,22.875475,22.965606,23.025936,23.086267,23.102564,23.297662,23.313959,24.045456,24.031954,25.030434,25.105114,25.626794,25.731275,26.074155,26.410988,26.420022,26.697256,27.123489,27.549723,0.0,0.0,0.0,Nitrous Oxide
794,"Micronesia, Fed. Sts.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.685678,2.766759,2.845339,2.92392,3.0025,40.95108,41.027382,41.106183,41.139984,41.208786,41.272587,41.350736,41.391386,41.537035,41.545184,41.650834,41.637064,42.178294,42.274524,44.113254,44.124484,46.673858,46.718232,48.050106,48.28948,49.056354,49.914902,49.82845,50.634498,51.890546,52.686594,0.0,0.0,0.0,Methane
795,Middle East & North Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydrofluoro Carbon
796,Middle East & North Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388317.58005,1420210.61243,1513552.71148,1603345.71827,1698332.2149099999,1749577.4277599999,1806103.8382700002,1880350.5446000001,1903013.07058,1956399.91447,2047663.57277,2107919.17826,2154802.51184,2242041.40341,2348077.1592,2477882.0584,2595480.2115,2681895.2065000003,2805140.5371000003,2857679.9417,2966325.8156,2992429.9908,3150814.2907000002,3179113.3768,3251201.9975000005,3297879.4108,3369801.0919000003,3431343.2856,3435431.9058,3427827.4756,3284554.5646,0.0,0.0,0.0,Total
797,Middle East & North Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62952.58915,63150.60233,65909.66088,66182.60337,66538.17031,70021.32656,74541.79677,77884.9016,83058.95718,85167.86337,91236.59327,93987.72186,96868.28804,96464.05741,101300.7887,103038.615,107574.0995,107629.5989,107806.3909,109925.3286,110350.6413,110491.899,112160.8368,112783.4782,112113.1863,112473.6375,112850.4391,114271.3812,114598.8473,115886.863,116529.9678,0.0,0.0,0.0,Nitrous Oxide
798,Middle East & North Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465308.0309,472996.0001,492178.3006,520147.3949,539372.1146,554887.4212,567851.2615,583788.363,596841.1934,602965.3711,630256.6795,621966.2364,615284.8438,650258.936,667832.4705,690948.2434,706826.612,711097.0076,721587.5462,707906.1131,727320.6743,708987.4918,745553.3539,725228.0086,720086.3412,732161.9233,780520.6828,805906.5044,820415.6585,803326.0426,751959.6968,0.0,0.0,0.0,Methane
799,Middle East & North Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860056.96,884064.01,955464.75,1017015.72,1092421.93,1124668.68,1163710.78,1218677.28,1223112.92,1268266.68,1326170.3,1391965.22,1442649.38,1495318.41,1578943.9,1683895.2,1781079.5,1863168.6,1975746.6,2039848.5,2128654.5,2172950.6,2293100.1,2341101.89,2419002.47,2453243.85,2476429.97,2511165.4,2500417.4,2508614.57,2416064.9,0.0,0.0,0.0,Carbon Dioxide
800,Middle East & North Africa (IDA & IBRD countries),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532994.2,548964.99,589786.0,631232.9,684684.4,707814.7,726363.1,766587.8,748240.9,775499.6,813164.0,853985.0,872569.6,898626.3,955112.6,1028354.2,1079050.1,1121516.8,1165353.5,1207787.8,1231947.5,1238709.1,1297696.5,1327780.49,1360355.17,1349815.45,1367274.87,1422054.5,1449693.5,1439681.67,1370939.0,0.0,0.0,0.0,Carbon Dioxide
801,Middle East & North Africa (IDA & IBRD countries),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydrofluoro Carbon
802,Middle East & North Africa (IDA & IBRD countries),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933652.1690999999,945815.02383,997734.29395,1062043.63518,1133740.66291,1173424.52133,1204946.80952,1257308.30029,1255875.6506700001,1294745.71276,1355029.43374,1391156.30879,1409080.70024,1455052.74458,1527036.28314,1615543.0495799999,1681756.0131100002,1727981.29165,1774303.59249,1813199.33722,1847421.43504,1816306.0064100001,1904177.56647,1907487.11931,1932858.79498,1927084.14543,1982352.6396,2068104.33427,2105041.79964,2077623.0155999998,1963423.5834,0.0,0.0,0.0,Total
803,Middle East & North Africa (IDA & IBRD countries),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345932.1905,342115.1768,350903.7131,373537.3893,391462.9206,404203.6437,413040.4739,422167.5167,434204.8495,443763.7398,460681.6426,453479.0505,450290.8608,470980.6662,482039.359,495616.9519,506903.0218,511417.6879,513510.7515,507649.9576,516820.5038,480690.9081,508531.8899,481427.9417,475080.5209,480158.8627,517802.632,547421.2838,556342.1381,537797.3274,491525.3867,0.0,0.0,0.0,Methane
804,Middle East & North Africa (IDA & IBRD countries),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54725.7786,54734.85703,57044.58085,57273.34588,57593.34231,61406.17763,65543.23562,68552.98359,73429.90117,75482.37296,81183.79114,83692.25829,86220.23944,85445.77838,89884.32414,91571.89768,95802.89131,95046.80375,95439.34099,97761.57962,97658.43124,96905.99831,97949.17657,98278.68761,97423.10408,97109.83273,97275.1376,98628.55047,99006.16154,100144.0182,100959.1967,0.0,0.0,0.0,Nitrous Oxide
805,Middle East & North Africa (excluding high income),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532994.2,548964.99,589786.0,631232.9,684684.4,707814.7,726363.1,766587.8,748240.9,775499.6,813164.0,853985.0,872569.6,898626.3,955112.6,1028354.2,1079050.1,1121516.8,1165353.5,1207787.8,1231947.5,1238709.1,1297696.5,1327780.49,1360355.17,1349815.45,1367274.87,1422054.5,1449693.5,1439681.67,1370939.0,0.0,0.0,0.0,Carbon Dioxide
806,Middle East & North Africa (excluding high income),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydrofluoro Carbon
807,Middle East & North Africa (excluding high income),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933652.1690999999,945815.02383,997734.29395,1062043.63518,1133740.66291,1173424.52133,1204946.80952,1257308.30029,1255875.6506700001,1294745.71276,1355029.43374,1391156.30879,1409080.70024,1455052.74458,1527036.28314,1615543.0495799999,1681756.0131100002,1727981.29165,1774303.59249,1813199.33722,1847421.43504,1816306.0064100001,1904177.56647,1907487.11931,1932858.79498,1927084.14543,1982352.6396,2068104.33427,2105041.79964,2077623.0155999998,1963423.5834,0.0,0.0,0.0,Total
808,Middle East & North Africa (excluding high income),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345932.1905,342115.1768,350903.7131,373537.3893,391462.9206,404203.6437,413040.4739,422167.5167,434204.8495,443763.7398,460681.6426,453479.0505,450290.8608,470980.6662,482039.359,495616.9519,506903.0218,511417.6879,513510.7515,507649.9576,516820.5038,480690.9081,508531.8899,481427.9417,475080.5209,480158.8627,517802.632,547421.2838,556342.1381,537797.3274,491525.3867,0.0,0.0,0.0,Methane
809,Middle East & North Africa (excluding high income),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54725.7786,54734.85703,57044.58085,57273.34588,57593.34231,61406.17763,65543.23562,68552.98359,73429.90117,75482.37296,81183.79114,83692.25829,86220.23944,85445.77838,89884.32414,91571.89768,95802.89131,95046.80375,95439.34099,97761.57962,97658.43124,96905.99831,97949.17657,98278.68761,97423.10408,97109.83273,97275.1376,98628.55047,99006.16154,100144.0182,100959.1967,0.0,0.0,0.0,Nitrous Oxide
810,Middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8633047.304,8782811.613,8788972.651,8848570.122,8783327.942,9196684.319,9280494.579,9419657.645,9549766.237,9579781.01,9982802.178,10299164.83,10688639.77,11581012.4,12544551.36,13453664.44,14376661.63,15277605.85,15742026.63,16165818.76,17394871.89,18600068.92,19162590.63,19740108.91,20034092.37,19863721.9,19997090.91,20537363.18,21370666.06,21669277.33,21203591.31,0.0,0.0,0.0,Carbon Dioxide
811,Middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276161.085,1276464.456,1272573.381,1258176.213,1325010.561,1375568.051,1402644.248,1384179.129,1413032.828,1431370.771,1435400.268,1455338.521,1498798.881,1527451.139,1569271.559,1604206.712,1634217.79,1678731.485,1704235.464,1725257.604,1783613.467,1821629.747,1831831.561,1858781.028,1885044.204,1904566.912,1930925.748,1970686.327,1968014.229,1994297.876,2036764.614,0.0,0.0,0.0,Nitrous Oxide
812,Middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4396889.3,4405953.377,4356552.685,4391712.97,4406992.257,4470808.384,4492232.951,4443802.088,4465433.754,4513368.339,4583591.258,4599149.172,4635427.957,4795153.321,4924147.437,5043967.584,5126583.531,5219508.01,5278702.206,5257031.452,5405203.346,5488562.778,5540344.667,5565385.369,5608658.713,5642349.347,5676050.102,5756890.322,5854205.937,5904061.155,5859014.184,0.0,0.0,0.0,Methane
813,Middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydrofluoro Carbon
814,Middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14306097.689,14465229.446,14418098.717,14498459.305,14515330.760000002,15043060.753999999,15175371.778,15247638.862,15428232.818999998,15524520.12,16001793.704,16353652.523,16822866.608000003,17903616.86,19037970.356,20101838.735999998,21137462.951,22175845.345,22724964.3,23148107.816,24583688.703,25910261.445000004,26534766.858,27164275.307,27527795.287,27410638.158999998,27604066.759999998,28264939.829,29192886.225999996,29567636.360999998,29099370.108,0.0,0.0,0.0,Total
